"Name","Description","History","Start Date","Children","Plot type","Subtype Specification","Plot Size","Plot Dimensions","Reference Point Position","Decimal Latitude","Decimal Longitude","UTM Zone","UTM Easting","UTM Northing","Coordinate Uncertainty","Elevation","Elevation Uncertainty","Minimum Elevation","Maximum Elevation","Slope Gradient","Slope Aspect","NLCD Class","Soil Type Order"
"TOOL_050.basePlot.ltr","Plot ""TOOL_050"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.666715","-149.365335","6N","403989.66078","7619046.42705","0.1","816.28","0.1","814.59","","4.57","58","sedgeHerbaceous",""
"TOOL_051.basePlot.ltr","Plot ""TOOL_051"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.665445","-149.379963","6N","403390.67343","7618927.81834","0.25","812.35","0.26","811.65","","1.83","85","sedgeHerbaceous",""
"TOOL_052.basePlot.ltr","Plot ""TOOL_052"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.658121","-149.365145","6N","403960.52795","7618088.49943","0.1","832.16","0.1","831.34","","1.95","274.1","sedgeHerbaceous",""
"TOOL_053.basePlot.ltr","Plot ""TOOL_053"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.666832","-149.37643","6N","403540.00169","7619076.82547","0.17","820.62","0.22","820.2","","0.92","80","sedgeHerbaceous",""
"TOOL_054.basePlot.ltr","Plot ""TOOL_054"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.657345","-149.362099","6N","404080.84051","7617997.27625","0.1","824.15","0.1","822.8","","7.8","270","sedgeHerbaceous",""
"TOOL_055.basePlot.ltr","Plot ""TOOL_055"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.665885","-149.366727","6N","403929.62169","7618956.11374","0.1","824.15","0.1","823.25","","2.58","261.5","sedgeHerbaceous",""
"TOOL_056.basePlot.ltr","Plot ""TOOL_056"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.663074","-149.375301","6N","403569.62911","7618656.30265","0.27","820.39","0.27","819.63","","8.7","84","sedgeHerbaceous",""
"TOOL_057.basePlot.ltr","Plot ""TOOL_057"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.655896","-149.370066","6N","403751.23084","7617848.26016","0.1","830.82","0.1","829.93","","3.15","245","sedgeHerbaceous",""
"TOOL_058.basePlot.ltr","Plot ""TOOL_058"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.666058","-149.37409","6N","403631.61227","7618986.91057","0.1","823.42","0.1","823.12","","1.2","94","sedgeHerbaceous",""
"TOOL_059.basePlot.ltr","Plot ""TOOL_059"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.664844","-149.383602","6N","403240.42233","7618866.5701","0.1","798.76","0.1","797.77","","2.98","68.3","sedgeHerbaceous",""
"TOOL_060.basePlot.ltr","Plot ""TOOL_060"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.664134","-149.376826","6N","403512.31124","7618776.80975","0.1","817.46","0.1","816.88","","2.23","85","sedgeHerbaceous",""
"TOOL_061.basePlot.ltr","Plot ""TOOL_061"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.664199","-149.37242","6N","403691.37788","7618777.14674","0.11","825.21","0.13","824.84","","2","255","sedgeHerbaceous",""
"TOOL_062.basePlot.ltr","Plot ""TOOL_062"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.666018","-149.377781","6N","403481.67906","7618988.24142","0.1","818.09","0.11","817.53","","1.43","67.4","sedgeHerbaceous",""
"TOOL_063.basePlot.ltr","Plot ""TOOL_063"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.656266","-149.362718","6N","404051.09422","7617878.00847","0.1","830.3","0.1","829.33","","6.05","259","sedgeHerbaceous",""
"TOOL_064.basePlot.ltr","Plot ""TOOL_064"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.663292","-149.37899","6N","403420.86962","7618686.38275","0.27","810.6","0.24","809.7","","8.03","74","sedgeHerbaceous",""
"TOOL_065.basePlot.ltr","Plot ""TOOL_065"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.656462","-149.367937","6N","403840.08283","7617907.99939","0.1","836.42","0.1","836.16","","2.29","248","sedgeHerbaceous",""
"TOOL_066.basePlot.ltr","Plot ""TOOL_066"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.663725","-149.368686","6N","403840.86134","7618718.48632","0.1","826.64","0.1","826.45","","1.72","152","sedgeHerbaceous",""
"TOOL_067.basePlot.ltr","Plot ""TOOL_067"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.658057","-149.369592","6N","403779.7531","7618088.31841","0.1","833.32","0.1","832.51","","2.12","74.3","sedgeHerbaceous",""
"TOOL_068.basePlot.ltr","Plot ""TOOL_068"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.658901","-149.36668","6N","403901.56943","7618177.81254","0.1","832.62","0.1","831.91","","1.03","274.1","sedgeHerbaceous",""
"TOOL_069.basePlot.ltr","Plot ""TOOL_069"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.665333","-149.368854","6N","403840.94836","7618897.92842","0.1","828.95","0.1","828.89","","0","0","sedgeHerbaceous",""
"TOOL_070.basePlot.ltr","Plot ""TOOL_070"" at site ""TOOL""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","68.655312","-149.37296","6N","403631.24269","7617787.71676","0.1","820.4","0.1","819.41","","4.57","266","sedgeHerbaceous",""
"TREE_025.basePlot.ltr","Plot ""TREE_025"" at site ""TREE""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.494325","-89.582222","16N","298240.08003","5041109.59101","0.15","462.3","0.21","461.89","","0.46","26","mixedForest","Spodosols"
"TREE_039.basePlot.ltr","Plot ""TREE_039"" at site ""TREE""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.493221","-89.582576","16N","298208.47547","5040987.83164","0.16","463.21","0.26","462.86","","0","0","mixedForest","Spodosols"
"TREE_040.basePlot.ltr","Plot ""TREE_040"" at site ""TREE""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.495318","-89.585717","16N","297970.55698","5041228.6976","0.15","458.29","0.22","458.29","","0.81","195.26","mixedForest","Alfisols"
"TREE_041.basePlot.ltr","Plot ""TREE_041"" at site ""TREE""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","45.494189","-89.587995","16N","297788.52907","5041109.0062","0.22","464.75","0.24","464.21","","0","0","deciduousForest","Spodosols"
"TREE_042.basePlot.ltr","Plot ""TREE_042"" at site ""TREE""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.495221","-89.591099","16N","297549.70283","5041231.47909","0.26","465.54","0.33","462.32","","0","0","deciduousForest","Spodosols"
"TREE_043.basePlot.ltr","Plot ""TREE_043"" at site ""TREE""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.494978","-89.577266","16N","298629.63786","5041169.69339","0.17","466.69","0.19","465.12","","0.8","118","mixedForest","Spodosols"
"TREE_044.basePlot.ltr","Plot ""TREE_044"" at site ""TREE""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.494656","-89.579161","16N","298480.42761","5041138.67559","0.21","462.45","0.3","462.41","","0.92","81","deciduousForest","Spodosols"
"TREE_045.basePlot.ltr","Plot ""TREE_045"" at site ""TREE""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.495102","-89.583402","16N","298150.66035","5041198.87804","0.19","460.18","0.2","459.04","","1.09","240","mixedForest","Spodosols"
"TREE_046.basePlot.ltr","Plot ""TREE_046"" at site ""TREE""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","45.49355","-89.592162","16N","297460.6545","5041048.52023","0.21","465.51","0.31","463.85","","0","0","deciduousForest","Spodosols"
"TREE_047.basePlot.ltr","Plot ""TREE_047"" at site ""TREE""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.49526","-89.587995","16N","297792.3646","5041227.98911","0.23","460.79","0.24","460.08","","0","0","deciduousForest","Spodosols"
"TREE_048.basePlot.ltr","Plot ""TREE_048"" at site ""TREE""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.495481","-89.579211","16N","298479.46548","5041230.45462","0.11","460.48","0.22","460.1","","0","0","woodyWetlands","Alfisols"
"TREE_049.basePlot.ltr","Plot ""TREE_049"" at site ""TREE""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","45.493852","-89.591026","16N","297550.498","5041079.20575","0.21","468.27","0.28","466.61","","0","0","deciduousForest","Spodosols"
"TREE_050.basePlot.ltr","Plot ""TREE_050"" at site ""TREE""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.490088","-89.590099","16N","297609.43805","5040658.70661","0.25","467.62","0.34","461.74","","1.49","168.7","evergreenForest","Spodosols"
"TREE_051.basePlot.ltr","Plot ""TREE_051"" at site ""TREE""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.493514","-89.593697","16N","297340.58894","5041048.39437","0.11","462.59","0.17","459.55","","1.78","125","deciduousForest","Spodosols"
"TREE_052.basePlot.ltr","Plot ""TREE_052"" at site ""TREE""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.491181","-89.590168","16N","297607.96377","5040780.30748","0.17","458.21","0.15","458.21","","0","0","woodyWetlands","Spodosols"
"TREE_053.basePlot.ltr","Plot ""TREE_053"" at site ""TREE""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.491645","-89.592476","16N","297429.28641","5040837.67623","0.17","463.22","0.3","462.15","","0","0","deciduousForest","Spodosols"
"TREE_054.basePlot.ltr","Plot ""TREE_054"" at site ""TREE""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.49057","-89.593198","16N","297369.01409","5040720.0709","0.25","463.05","0.33","458.69","","1.26","16","mixedForest","Spodosols"
"TREE_055.basePlot.ltr","Plot ""TREE_055"" at site ""TREE""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.49189","-89.594035","16N","297308.35014","5040868.82915","0.2","463.16","0.35","460.29","","0.92","3.9","deciduousForest","Spodosols"
"TREE_056.basePlot.ltr","Plot ""TREE_056"" at site ""TREE""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.492738","-89.591768","16N","297488.52732","5040957.3171","0.23","465.43","0.27","463.46","","1.02","196.99","mixedForest","Spodosols"
"TREE_057.basePlot.ltr","Plot ""TREE_057"" at site ""TREE""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","45.492749","-89.58023","16N","298390.09471","5040929.50097","0.12","464.47","0.21","464.39","","0.53","148.25","mixedForest","Spodosols"
"UKFS_031.basePlot.ltr","Plot ""UKFS_031"" at site ""UKFS""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","39.036615","-95.192035","15N","310276.04345","4323126.18585","0.23","282.41","0.27","281.04","","3.15","348.7","deciduousForest","Mollisols"
"UKFS_032.basePlot.ltr","Plot ""UKFS_032"" at site ""UKFS""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","39.041659","-95.19703","15N","309857.20201","4323696.44885","0.1","301.56","0.14","297.03","","4.8","79.6","deciduousForest","Inceptisols"
"UKFS_043.basePlot.ltr","Plot ""UKFS_043"" at site ""UKFS""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","39.035201","-95.194409","15N","310066.76175","4322974.20439","0.1","291.49","0.23","286.3","","10.59","239","deciduousForest","Mollisols"
"UKFS_044.basePlot.ltr","Plot ""UKFS_044"" at site ""UKFS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","39.038041","-95.187902","15N","310637.60556","4323275.83929","0.14","287.8","0.19","285.67","","0","0","deciduousForest","Inceptisols"
"UKFS_045.basePlot.ltr","Plot ""UKFS_045"" at site ""UKFS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","39.037636","-95.194835","15N","310036.40985","4323245.35205","0.21","317.44","0.35","314.24","","1.89","49","deciduousForest","Inceptisols"
"UKFS_046.basePlot.ltr","Plot ""UKFS_046"" at site ""UKFS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","39.034931","-95.195799","15N","309945.71679","4322947.14205","0.15","310.14","0.2","302.54","","8.81","214.4","deciduousForest","Inceptisols"
"UKFS_047.basePlot.ltr","Plot ""UKFS_047"" at site ""UKFS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","39.040156","-95.190752","15N","310396.56968","4323516.52046","0.11","315.76","0.11","313.15","","6.84","90","deciduousForest","Inceptisols"
"UKFS_048.basePlot.ltr","Plot ""UKFS_048"" at site ""UKFS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","39.034469","-95.191972","15N","310275.75507","4322887.87261","0.15","276.85","0.22","276.49","","0","0","deciduousForest","Mollisols"
"UKFS_049.basePlot.ltr","Plot ""UKFS_049"" at site ""UKFS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","39.037194","-95.189978","15N","310455.64579","4323186.15787","0.12","283.69","0.17","281.72","","0","0","deciduousForest","Mollisols"
"UKFS_050.basePlot.ltr","Plot ""UKFS_050"" at site ""UKFS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","39.035964","-95.197907","15N","309766.01445","4323066.20199","0.19","322.19","0.24","321.12","","0","0","deciduousForest","Mollisols"
"UKFS_051.basePlot.ltr","Plot ""UKFS_051"" at site ""UKFS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","39.043335","-95.193274","15N","310186.78713","4323874.61685","0.1","323.54","0.1","322.48","","0","0","evergreenForest","Mollisols"
"UKFS_052.basePlot.ltr","Plot ""UKFS_052"" at site ""UKFS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","39.03655","-95.195145","15N","310006.66659","4323125.466","0.2","294.38","0.36","292.15","","2.52","252.6","deciduousForest","Inceptisols"
"UKFS_053.basePlot.ltr","Plot ""UKFS_053"" at site ""UKFS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","39.039108","-95.189322","15N","310517.54393","4323397.22285","0.12","303.06","0.19","298.09","","0","0","deciduousForest","Inceptisols"
"UKFS_054.basePlot.ltr","Plot ""UKFS_054"" at site ""UKFS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","39.034222","-95.189174","15N","310517.29818","4322854.62366","0.1","295.36","0.12","289.15","","10.2","180","deciduousForest","Inceptisols"
"UKFS_055.basePlot.ltr","Plot ""UKFS_055"" at site ""UKFS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","39.044352","-95.197127","15N","309856.02958","4323995.54489","0.11","305.48","0.18","301.2","","6.79","344.6","deciduousForest","Inceptisols"
"UKFS_056.basePlot.ltr","Plot ""UKFS_056"" at site ""UKFS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","39.03695","-95.188548","15N","310578.77418","4323156.09634","0.12","290.08","0.16","278.99","","3.43","180","deciduousForest","Mollisols"
"UKFS_057.basePlot.ltr","Plot ""UKFS_057"" at site ""UKFS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","39.042533","-95.193596","15N","310156.76964","4323786.27619","0.13","321.13","0.3","318.76","","0","0","mixedForest","Mollisols"
"UKFS_058.basePlot.ltr","Plot ""UKFS_058"" at site ""UKFS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","39.039343","-95.191082","15N","310365.83169","4323426.97489","0.14","309.04","0.24","300.75","","9.03","212","deciduousForest","Inceptisols"
"UKFS_059.basePlot.ltr","Plot ""UKFS_059"" at site ""UKFS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","39.03528","-95.191638","15N","310306.83659","4322977.18755","0.12","278.6","0.17","276.52","","0","0","deciduousForest","Mollisols"
"UKFS_060.basePlot.ltr","Plot ""UKFS_060"" at site ""UKFS""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","39.043013","-95.197094","15N","309855.29422","4323846.86169","0.12","299.79","0.18","296.27","","2.63","90.4","deciduousForest","Inceptisols"
"UNDE_037.basePlot.ltr","Plot ""UNDE_037"" at site ""UNDE""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","46.231276","-89.541941","16N","303995.988","5122885.14866","0.16","524.43","0.21","519.52","","3.03","341.2","mixedForest","Histosols"
"UNDE_038.basePlot.ltr","Plot ""UNDE_038"" at site ""UNDE""","History","2010-01-01T00:00:00.000Z","14","tower","","1600","40m x 40m","41","46.232249","-89.534573","16N","304567.55998","5122975.06882","0.25","505.49","0.37","505.49","","2.58","33.2","woodyWetlands","Histosols"
"UNDE_043.basePlot.ltr","Plot ""UNDE_043"" at site ""UNDE""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","46.234247","-89.542459","16N","303966.63218","5123216.52759","0.22","525.74","0.3","517.21","","4.74","338.5","deciduousForest","Histosols"
"UNDE_044.basePlot.ltr","Plot ""UNDE_044"" at site ""UNDE""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","46.231744","-89.53264","16N","304714.81083","5122914.19731","0.28","507.43","0.37","504.5","","1.95","354.6","mixedForest","Histosols"
"UNDE_045.basePlot.ltr","Plot ""UNDE_045"" at site ""UNDE""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","46.233222","-89.539694","16N","304176.17049","5123095.81054","0.29","521.18","0.4","520.45","","2.98","108.2","deciduousForest","Histosols"
"UNDE_047.basePlot.ltr","Plot ""UNDE_047"" at site ""UNDE""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","46.23277","-89.536561","16N","304416.12806","5123037.85734","0.24","509.77","0.34","508.45","","2.46","303.1","deciduousForest","Histosols"
