"plotID","pointID","mOrder","country","stateProvince","county","domainName","domainID","siteName","siteID","plotType","subtype","subtypeSpecification","plotSize","plotDimensions","decimalLatitude","decimalLongitude","geodeticDatum","utmZone","easting","northing","coordinateUncertainty","elevation","elevationUncertainty","minimumElevation","maximumElevation","slopeGradient","slopeAspect","nlcdClass","soilTypeOrder","coordinateSource","recordedDate","filteredPositions","plotPdop","plotHdop","applicableModules","module","plot"
"YELL_001","E6",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918076,-110.408717,"WGS84","12N",546668.542,4974019.838,,1898.66,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","F6",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918076,-110.40859,"WGS84","12N",546678.542,4974019.838,,1898.61,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","G6",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918075,-110.408463,"WGS84","12N",546688.542,4974019.838,,1898.56,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","H6",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918075,-110.408337,"WGS84","12N",546698.542,4974019.838,,1898.11,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","I6",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918074,-110.40821,"WGS84","12N",546708.542,4974019.838,,1896.95,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","J6",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.918073,-110.408083,"WGS84","12N",546718.542,4974019.838,,1895.78,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","A7",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917989,-110.409224,"WGS84","12N",546628.542,4974009.838,,1898.2,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","B7",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917988,-110.409098,"WGS84","12N",546638.542,4974009.838,,1898.5,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","C7",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917988,-110.408971,"WGS84","12N",546648.542,4974009.838,,1898.95,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","D7",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917987,-110.408844,"WGS84","12N",546658.542,4974009.838,,1899.4,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","E7",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917986,-110.408717,"WGS84","12N",546668.542,4974009.838,,1899.72,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","F7",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917986,-110.408591,"WGS84","12N",546678.542,4974009.838,,1899.82,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","G7",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917985,-110.408464,"WGS84","12N",546688.542,4974009.838,,1899.92,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","H7",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917985,-110.408337,"WGS84","12N",546698.542,4974009.838,,1899.47,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","I7",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917984,-110.408211,"WGS84","12N",546708.542,4974009.838,,1898.03,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","J7",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917983,-110.408084,"WGS84","12N",546718.542,4974009.838,,1896.58,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","A8",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917899,-110.409225,"WGS84","12N",546628.542,4973999.838,,1898.78,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","B8",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917898,-110.409098,"WGS84","12N",546638.542,4973999.838,,1899.09,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","C8",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917898,-110.408972,"WGS84","12N",546648.542,4973999.838,,1899.56,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","D8",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917897,-110.408845,"WGS84","12N",546658.542,4973999.838,,1900.02,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","E8",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917896,-110.408718,"WGS84","12N",546668.542,4973999.838,,1900.41,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","F8",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917896,-110.408592,"WGS84","12N",546678.542,4973999.838,,1900.64,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","G8",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917895,-110.408465,"WGS84","12N",546688.542,4973999.838,,1900.87,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","H8",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917895,-110.408338,"WGS84","12N",546698.542,4973999.838,,1900.58,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","I8",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917894,-110.408212,"WGS84","12N",546708.542,4973999.838,,1899.35,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","J8",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917893,-110.408085,"WGS84","12N",546718.542,4973999.838,,1898.11,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","A9",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917809,-110.409226,"WGS84","12N",546628.542,4973989.838,,1899.37,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","B9",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917808,-110.409099,"WGS84","12N",546638.542,4973989.838,,1899.65,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","C9",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917808,-110.408973,"WGS84","12N",546648.542,4973989.838,,1900.12,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","D9",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917807,-110.408846,"WGS84","12N",546658.542,4973989.838,,1900.58,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","E9",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917806,-110.408719,"WGS84","12N",546668.542,4973989.838,,1901,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","F9",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917806,-110.408593,"WGS84","12N",546678.542,4973989.838,,1901.36,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","G9",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917805,-110.408466,"WGS84","12N",546688.542,4973989.838,,1901.72,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","H9",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917805,-110.408339,"WGS84","12N",546698.542,4973989.838,,1901.63,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","I9",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917804,-110.408213,"WGS84","12N",546708.542,4973989.838,,1900.73,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","J9",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917803,-110.408086,"WGS84","12N",546718.542,4973989.838,,1899.82,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","A10",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917719,-110.409227,"WGS84","12N",546628.542,4973979.838,,1899.96,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","B10",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917718,-110.4091,"WGS84","12N",546638.542,4973979.838,,1900.22,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","C10",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917718,-110.408974,"WGS84","12N",546648.542,4973979.838,,1900.68,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","D10",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917717,-110.408847,"WGS84","12N",546658.542,4973979.838,,1901.13,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","E10",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917716,-110.40872,"WGS84","12N",546668.542,4973979.838,,1901.6,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","F10",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917716,-110.408594,"WGS84","12N",546678.542,4973979.838,,1902.09,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","G10",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917715,-110.408467,"WGS84","12N",546688.542,4973979.838,,1902.57,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","H10",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917715,-110.40834,"WGS84","12N",546698.542,4973979.838,,1902.68,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","I10",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917714,-110.408214,"WGS84","12N",546708.542,4973979.838,,1902.11,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_001","J10",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","mammalGrid","diversity",8100,"90m X 90m",44.917713,-110.408087,"WGS84","12N",546718.542,4973979.838,,1901.53,,1893.65,1904.11,,,"shrubScrub",,"GIS",,,,,"mam","M","18M"
"YELL_020","A1",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","birdGrid","ninePoints",250000,"500m X 500m",44.945017,-110.651279,"WGS84","12N",527510.831,4976901.619,,2066.79,,2052.27,2123.63,,,"evergreenForest",,"GIS",,,,,"brd","B","1179B"
"YELL_020","A2",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","birdGrid","ninePoints",250000,"500m X 500m",44.945007,-110.64811,"WGS84","12N",527760.831,4976901.619,,2077.41,,2052.27,2123.63,,,"evergreenForest",,"GIS",,,,,"brd","B","1179B"
"YELL_020","A3",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","birdGrid","ninePoints",250000,"500m X 500m",44.944997,-110.644941,"WGS84","12N",528010.831,4976901.619,,2058.5,,2052.27,2123.63,,,"evergreenForest",,"GIS",,,,,"brd","B","1179B"
"YELL_020","B1",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","birdGrid","ninePoints",250000,"500m X 500m",44.942766,-110.651293,"WGS84","12N",527510.831,4976651.619,,2052.27,,2052.27,2123.63,,,"evergreenForest",,"GIS",,,,,"brd","B","1179B"
"YELL_020","B3",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","birdGrid","ninePoints",250000,"500m X 500m",44.942747,-110.644955,"WGS84","12N",528010.831,4976651.619,,2098.93,,2052.27,2123.63,,,"evergreenForest",,"GIS",,,,,"brd","B","1179B"
"YELL_020","C1",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","birdGrid","ninePoints",250000,"500m X 500m",44.940516,-110.651306,"WGS84","12N",527510.831,4976401.619,,2073.76,,2052.27,2123.63,,,"evergreenForest",,"GIS",,,,,"brd","B","1179B"
"YELL_020","C2",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","birdGrid","ninePoints",250000,"500m X 500m",44.940506,-110.648138,"WGS84","12N",527760.831,4976401.619,,2112.4,,2052.27,2123.63,,,"evergreenForest",,"GIS",,,,,"brd","B","1179B"
"YELL_020","C3",1179,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","birdGrid","ninePoints",250000,"500m X 500m",44.940496,-110.644969,"WGS84","12N",528010.831,4976401.619,,2123.63,,2052.27,2123.63,,,"evergreenForest",,"GIS",,,,,"brd","B","1179B"
"YELL_023","A1",1603,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","birdGrid","ninePoints",250000,"500m X 500m",44.939804,-110.636636,"WGS84","12N",528668.634,4976327.654,,2057.4,,2015.72,2122.74,,,"evergreenForest",,"GIS",,,,,"brd","B","1603B"
"YELL_023","A2",1603,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","birdGrid","ninePoints",250000,"500m X 500m",44.939794,-110.633467,"WGS84","12N",528918.634,4976327.654,,2018.67,,2015.72,2122.74,,,"evergreenForest",,"GIS",,,,,"brd","B","1603B"
"YELL_023","A3",1603,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","birdGrid","ninePoints",250000,"500m X 500m",44.939784,-110.630299,"WGS84","12N",529168.634,4976327.654,,2015.72,,2015.72,2122.74,,,"evergreenForest",,"GIS",,,,,"brd","B","1603B"
"YELL_023","B1",1603,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","birdGrid","ninePoints",250000,"500m X 500m",44.937554,-110.63665,"WGS84","12N",528668.634,4976077.654,,2111.42,,2015.72,2122.74,,,"evergreenForest",,"GIS",,,,,"brd","B","1603B"
"YELL_023","B3",1603,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","birdGrid","ninePoints",250000,"500m X 500m",44.937533,-110.630313,"WGS84","12N",529168.634,4976077.654,,2068.12,,2015.72,2122.74,,,"evergreenForest",,"GIS",,,,,"brd","B","1603B"
"YELL_023","C1",1603,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","birdGrid","ninePoints",250000,"500m X 500m",44.935303,-110.636664,"WGS84","12N",528668.634,4975827.654,,2122.74,,2015.72,2122.74,,,"evergreenForest",,"GIS",,,,,"brd","B","1603B"
"YELL_023","C2",1603,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","birdGrid","ninePoints",250000,"500m X 500m",44.935293,-110.633496,"WGS84","12N",528918.634,4975827.654,,2112.99,,2015.72,2122.74,,,"evergreenForest",,"GIS",,,,,"brd","B","1603B"
"YELL_023","C3",1603,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","birdGrid","ninePoints",250000,"500m X 500m",44.935283,-110.630327,"WGS84","12N",529168.634,4975827.654,,2085.83,,2015.72,2122.74,,,"evergreenForest",,"GIS",,,,,"brd","B","1603B"
"YELL_001","A1",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","birdGrid","ninePoints",250000,"500m X 500m",44.919191,-110.413723,"WGS84","12N",546272.468,4974140.769,,1894.77,,1875.34,1911.2,,,"shrubScrub",,"GIS",,,,,"brd","B","18B"
"YELL_001","A2",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","birdGrid","ninePoints",250000,"500m X 500m",44.919175,-110.410556,"WGS84","12N",546522.468,4974140.769,,1891.3,,1875.34,1911.2,,,"shrubScrub",,"GIS",,,,,"brd","B","18B"
"YELL_001","A3",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","birdGrid","ninePoints",250000,"500m X 500m",44.919158,-110.407389,"WGS84","12N",546772.468,4974140.769,,1883.25,,1875.34,1911.2,,,"shrubScrub",,"GIS",,,,,"brd","B","18B"
"YELL_001","B1",18,"unitedStates","","","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","birdGrid","ninePoints",250000,"500m X 500m",44.916941,-110.413746,"WGS84","12N",546272.468,4973890.769,,1902.41,,1875.34,1911.2,,,"shrubScrub",,"GIS",,,,,"brd","B","18B"
