"domainID","siteID","nlcdClass","date","elevation","decimalLatitude","decimalLongitude","pitProfileID","depthIncrementID","topDepth","bottomDepth","sampleArea","sampleID","rootStatus","sizeCategory","rootDryMass","d15N","d13C","nitrogenPercent","carbonPercent","CNratio","cnIsotopeQF","cnPercentQF"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.2","TALL.2.0",0,10,0.00588,"TALL.2.0.LIVE.>2MM","live","2-10",0.4635,-3,-26.8,0.2,44.2,202.7,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.2","TALL.2.10",10,20,0.00618,"TALL.2.10.DEAD.<2MM","dead","0-2",0.0663,-2.8,-26.8,0.6,36.9,64.6,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.2","TALL.2.10",10,20,0.00618,"TALL.2.10.LIVE.>2MM","live","2-10",0.3506,-6.2,-27.7,0.2,44,218.6,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.2","TALL.2.10",10,20,0.00618,"TALL.2.10.LIVE.<2MM","live","0-2",0.3321,-2.6,-27,0.6,41.4,64.7,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.2","TALL.2.100",100,120,0.01,"TALL.2.100.LIVE.<2MM","live","0-2",0.026,-0.6,-30,0.6,37.2,59.7,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.2","TALL.2.20",20,30,0.0072,"TALL.2.20.LIVE.<2MM","live","0-2",0.4218,-3.2,-27.3,0.4,41.5,93.6,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.2","TALL.2.20",20,30,0.0072,"TALL.2.20.LIVE.>2MM","live","2-10",3.2137,-7.1,-27.6,0.2,41.2,225.6,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.2","TALL.2.30",30,40,0.01,"TALL.2.30.LIVE.<2MM","live","0-2",1.1977,-4.6,-27.4,0.4,43.5,120.2,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.2","TALL.2.30",30,40,0.01,"TALL.2.30.DEAD.>2MM","dead","2-10",0.4152,-2.4,-28,0.5,42.1,89.2,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.2","TALL.2.30",30,40,0.01,"TALL.2.30.DEAD.<2MM","dead","0-2",0.1562,-3.8,-27.1,0.5,32.4,71.2,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.2","TALL.2.30",30,40,0.01,"TALL.2.30.LIVE.>2MM","live","2-10",5.0356,-4.4,-27.6,0.3,44.7,161.1,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.2","TALL.2.40",40,50,0.011,"TALL.2.40.DEAD.>2MM","dead","2-10",0.5159,-3.4,-27.3,0.6,39.2,67.1,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.2","TALL.2.40",40,50,0.011,"TALL.2.40.LIVE.>2MM","live","2-10",0.2932,-7,-26.5,0.2,46.9,195.3,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.2","TALL.2.40",40,50,0.011,"TALL.2.40.LIVE.<2MM","live","0-2",1.9882,-6.6,-27.2,0.4,42.75,109.2,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.2","TALL.2.50",50,60,0.01,"TALL.2.50.LIVE.<2MM","live","0-2",0.6796,-4.3,-27.1,0.4,39,96.6,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.2","TALL.2.50",50,60,0.01,"TALL.2.50.DEAD.<2MM","dead","0-2",0.0808,-2.5,-27.1,0.5,39.6,72.9,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.2","TALL.2.60",60,70,0.01,"TALL.2.60.DEAD.<2MM","dead","0-2",0.0329,-1.1,-29.1,0.8,45.2,60.1,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.2","TALL.2.60",60,70,0.01,"TALL.2.60.LIVE.<2MM","live","0-2",0.0842,-0.5,-28.5,0.7,42.6,58,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.2","TALL.2.70",70,80,0.01,"TALL.2.70.DEAD.<2MM","dead","0-2",0.003,-0.8,-29.9,0.8,42.4,54.8,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.2","TALL.2.70",70,80,0.01,"TALL.2.70.LIVE.<2MM","live","0-2",0.01,-2.1,-21.3,1.1,35.5,32.9,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.2","TALL.2.80",80,90,0.01,"TALL.2.80.LIVE.<2MM","live","0-2",0.0047,-0.1,-27.1,1.5,37.6,24.4,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.2","TALL.2.90",90,100,0.01,"TALL.2.90.LIVE.<2MM","live","0-2",0.1026,-1.1,-30,0.7,44,61.4,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.0",0,10,0.00608,"TALL.3.0.DEAD.<2MM","dead","0-2",0.0139,-1.5,-29.8,0.8,49.2,62.1,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.0",0,10,0.00608,"TALL.3.0.LIVE.<2MM","live","0-2",0.6958,-2.8,-28.4,0.8,36.7,47.7,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.0",0,10,0.00608,"TALL.3.0.LIVE.>2MM","live","2-10",1.4018,-2.3,-28.5,0.8,45,57,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.10",10,20,0.00649,"TALL.3.10.LIVE.<2MM","live","0-2",0.4734,-1.8,-29,0.6,40.6,63.8,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.10",10,20,0.00649,"TALL.3.10.LIVE.>2MM","live","2-10",0.811,-3.6,-29.4,0.4,41.9,111,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.100",100,120,0.01,"TALL.3.100.LIVE.<2MM","live","0-2",0.081,0,-29.5,0.6,34.8,53.5,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.120",120,140,0.01,"TALL.3.120.LIVE.<2MM","live","0-2",0.0147,-2,-30.3,0.8,40.3,52,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.140",140,160,0.01,"TALL.3.140.LIVE.<2MM","live","0-2",0.0576,-1.2,-30.6,0.6,36.2,56.9,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.140",140,160,0.01,"TALL.3.140.DEAD.<2MM","dead","0-2",0.0465,-0.7,-30,1,43,45.2,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.160",160,180,0.01,"TALL.3.160.LIVE.<2MM","live","0-2",0.0069,-0.7,-28.5,0.9,38.3,42,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.180",180,200,0.01,"TALL.3.180.LIVE.<2MM","live","0-2",0.0012,NA,-30.6,NA,39.5,NA,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.20",20,30,0.00608,"TALL.3.20.DEAD.<2MM","dead","0-2",0.0115,-4.2,-26.4,0.7,38.5,56.3,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.20",20,30,0.00608,"TALL.3.20.LIVE.<2MM","live","0-2",0.2,-0.6,-27.9,0.7,42.8,60.2,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.20",20,30,0.00608,"TALL.3.20.DEAD.>2MM","dead","2-10",0.8974,-3.9,-27.5,0.4,36.5,84.7,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.20",20,30,0.00608,"TALL.3.20.LIVE.>2MM","live","2-10",0.0726,-2.7,-26.6,0.2,46,224.6,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.30",30,40,0.01,"TALL.3.30.LIVE.<2MM","live","0-2",0.4842,-4.2,-28.4,0.4,51.7,126.7,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.30",30,40,0.01,"TALL.3.30.DEAD.<2MM","dead","0-2",0.2172,-3.8,-26.7,0.3,42.1,122.7,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.30",30,40,0.01,"TALL.3.30.LIVE.>2MM","live","2-10",0.1364,-4.3,-26.3,0.2,47.2,207.7,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.40",40,50,0.01,"TALL.3.40.LIVE.<2MM","live","0-2",0.4757,0.6,-28.8,0.5,42.5,78.1,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.40",40,50,0.01,"TALL.3.40.LIVE.>2MM","live","2-10",0.2861,-4,-27.3,0.3,51.9,170.3,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.40",40,50,0.01,"TALL.3.40.DEAD.<2MM","dead","0-2",0.1866,-3,-27.8,0.5,42.9,92.7,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.40",40,50,0.01,"TALL.3.40.DEAD.>2MM","dead","2-10",0.6077,-1.2,-21.3,0.1,34.6,240.9,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.50",50,60,0.01,"TALL.3.50.LIVE.<2MM","live","0-2",0.333,-4.9,-28.1,0.4,43.5,101.1,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.50",50,60,0.01,"TALL.3.50.DEAD.<2MM","dead","0-2",0.0686,-1.5,-29.6,0.8,41,52.3,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.60",60,70,0.01,"TALL.3.60.LIVE.<2MM","live","0-2",0.0997,-1.8,-29.8,0.6,42.2,66.3,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.60",60,70,0.01,"TALL.3.60.DEAD.<2MM","dead","0-2",0.1045,-1.8,-30,0.7,34.1,48.2,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.70",70,80,0.01,"TALL.3.70.LIVE.<2MM","live","0-2",0.0537,-1.8,-28.8,0.6,51,82.5,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.70",70,80,0.01,"TALL.3.70.DEAD.<2MM","dead","0-2",0.0012,-0.7,-29.1,0.8,41.5,49.7,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.80",80,90,0.01,"TALL.3.80.DEAD.<2MM","dead","0-2",0.0071,-0.2,-29.6,0.7,44.4,59.5,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.80",80,90,0.01,"TALL.3.80.LIVE.<2MM","live","0-2",0.1493,0.2,-29.8,0.5,30.6,57.3,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.90",90,100,0.01,"TALL.3.90.DEAD.<2MM","dead","0-2",0.0591,-1,-29.2,0.8,46.6,60.3,"OK","OK"
"D08","TALL","evergreenForest",2014-01-13,154,32.95106,-87.3941,"TALL.3","TALL.3.90",90,100,0.01,"TALL.3.90.LIVE.<2MM","live","0-2",0.0723,0.5,-28.4,0.6,37.6,66.9,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.1","DCFS.1.0",0,10,0.00608,"DCFS.1.0.LIVE.<2MM","live","0-2",2.4819,0.8,-27.2,0.8,45.3,56.7,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.1","DCFS.1.10",10,20,0.00608,"DCFS.1.10.LIVE.<2MM","live","0-2",0.4991,3.5,-26.8,1,34.1,34.6,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.1","DCFS.1.100",100,120,0.01,"DCFS.1.100.LIVE.<2MM","live","0-2",0.0561,2.8,-26.7,1,45.1,43.8,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.1","DCFS.1.120",120,140,0.01,"DCFS.1.120.LIVE.<2MM","live","0-2",0.0094,-1,-25.6,1.1,47.5,42.2,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.1","DCFS.1.20",20,30,0.00608,"DCFS.1.20.LIVE.<2MM","live","0-2",0.3896,2.7,-27,0.6,35.5,58.1,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.1","DCFS.1.30",30,40,0.01,"DCFS.1.30.LIVE.<2MM","live","0-2",0.6552,2.8,-26.4,0.6,34.1,61.9,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.1","DCFS.1.40",40,50,0.01,"DCFS.1.40.LIVE.<2MM","live","0-2",0.6248,3.7,-26.3,0.6,39.9,61.5,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.1","DCFS.1.50",50,60,0.01,"DCFS.1.50.LIVE.<2MM","live","0-2",0.2835,3.6,-25.5,0.8,40.9,48.2,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.1","DCFS.1.60",60,70,0.01,"DCFS.1.60.LIVE.<2MM","live","0-2",0.4098,2.4,-25.7,0.8,41.6,54,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.1","DCFS.1.70",70,80,0.01,"DCFS.1.70.LIVE.<2MM","live","0-2",0.2001,3.3,-24.7,0.6,29.3,47.8,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.1","DCFS.1.80",80,90,0.01,"DCFS.1.80.LIVE.<2MM","live","0-2",0.1569,3.8,-25.3,0.7,28.2,38.9,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.1","DCFS.1.90",90,100,0.011,"DCFS.1.90.LIVE.<2MM","live","0-2",0.1286,3.7,-25.9,1.1,40.3,35.5,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.2","DCFS.2.0",0,10,0.00608,"DCFS.2.0.LIVE.<2MM","live","0-2",1.9954,0.6,-27,1.5,45.1,29.4,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.2","DCFS.2.0",0,10,0.00608,"DCFS.2.0.DEAD.<2MM","live","2-10",0.1197,0.7,-26.7,1.4,47.6,33.3,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.2","DCFS.2.10",10,20,0.00608,"DCFS.2.10.LIVE.<2MM","live","0-2",0.3099,2.7,-25.6,0.5,44.2,90.6,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.2","DCFS.2.100",100,120,0.01,"DCFS.2.100.LIVE.<2MM","live","0-2",0.0329,2.8,-25.8,1.3,43.2,33.5,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.2","DCFS.2.20",20,30,0.00608,"DCFS.2.20.LIVE.<2MM","live","0-2",0.2421,2.6,-26.6,0.6,45.8,77.6,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.2","DCFS.2.30",30,40,0.01,"DCFS.2.30.LIVE.<2MM","live","0-2",0.4607,3.5,-25.9,1,37.1,36.8,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.2","DCFS.2.40",40,50,0.01,"DCFS.2.40.LIVE.<2MM","live","0-2",0.2695,1.9,-26,0.7,43.1,59.6,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.2","DCFS.2.50",50,60,0.01,"DCFS.2.50.LIVE.<2MM","live","0-2",0.2956,2,-25.9,0.7,38.4,55.5,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.2","DCFS.2.60",60,70,0.01,"DCFS.2.60.LIVE.<2MM","live","0-2",0.0911,2.4,-25.6,0.8,39.9,52.4,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.2","DCFS.2.70",70,80,0.01,"DCFS.2.70.LIVE.<2MM","live","0-2",0.0542,2.4,-25.5,0.9,41.1,44.8,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.2","DCFS.2.80",80,90,0.01,"DCFS.2.80.LIVE.<2MM","live","0-2",0.0184,1.1,-25.6,1,43.4,41.8,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.2","DCFS.2.90",90,100,0.01,"DCFS.2.90.LIVE.<2MM","live","0-2",0.069,3,-25.7,1.1,44,41.8,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.3","DCFS.3.0",0,10,0.00608,"DCFS.3.0.LIVE.>2MM","live","2-10",0.4707,0.7,-27.7,1,45.9,44,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.3","DCFS.3.0",0,10,0.00608,"DCFS.3.0.LIVE.<2MM","live","0-2",2.6615,0.4,-27.2,1.2,42.3,36.5,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.3","DCFS.3.10",10,20,0.00608,"DCFS.3.10.LIVE.<2MM","live","0-2",0.294,2.2,-27.4,0.7,43.4,60.2,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.3","DCFS.3.100",100,120,0.01,"DCFS.3.100.LIVE.<2MM","live","0-2",0.0829,0.3,-24.6,1,36.7,37.1,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.3","DCFS.3.120",120,140,0.01,"DCFS.3.120.LIVE.<2MM","live","0-2",0.0062,NA,NA,NA,NA,NA,NA,NA
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.3","DCFS.3.20",20,30,0.00608,"DCFS.3.20.LIVE.<2MM","live","0-2",0.2518,3.1,-26.8,0.8,35.1,42.5,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.3","DCFS.3.30",30,40,0.01,"DCFS.3.30.LIVE.<2MM","live","0-2",0.1478,2.8,-26.1,0.8,36.6,46,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.3","DCFS.3.40",40,50,0.01,"DCFS.3.40.LIVE.<2MM","live","0-2",0.0844,2.2,-25.3,0.7,34.5,46.5,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.3","DCFS.3.50",50,60,0.01,"DCFS.3.50.LIVE.<2MM","live","0-2",0.0477,1.5,-25.6,0.9,42,47.9,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.3","DCFS.3.60",60,70,0.01,"DCFS.3.60.LIVE.<2MM","live","0-2",0.0951,1.4,-25.3,0.9,39.3,43.2,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.3","DCFS.3.70",70,80,0.01,"DCFS.3.70.LIVE.<2MM","live","0-2",0.0913,1,-25.7,1.1,36,32.5,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.3","DCFS.3.80",80,90,0.01,"DCFS.3.80.LIVE.<2MM","live","0-2",0.0846,0.2,-25.4,1,41.2,40.2,"OK","OK"
"D09","DCFS","grasslandHerbaceous",2012-09-26,571,47.15919,-99.11251,"DCFS.3","DCFS.3.90",90,100,0.01,"DCFS.3.90.LIVE.<2MM","live","0-2",0.0758,0.4,-24.6,0.8,37.1,44.8,"OK","OK"
"D09","NOGP","grasslandHerbaceous",2013-07-08,588,46.76846,-100.91832,"NOGP.1","NOGP.1.10",10,20,0.00608,"NOGP.1.10.DEAD.<2MM","dead","0-2",0.415,2.2,-25.9,0.75,31.8,45.3,"OK","OK"
"D09","NOGP","grasslandHerbaceous",2013-07-08,588,46.76846,-100.91832,"NOGP.1","NOGP.1.100",100,120,0.01,"NOGP.1.100.LIVE.<2MM","live","0-2",0.0837,2,-27.1,0.8,37.9,46.6,"OK","OK"
"D09","NOGP","grasslandHerbaceous",2013-07-08,588,46.76846,-100.91832,"NOGP.1","NOGP.1.100",100,120,0.01,"NOGP.1.100.DEAD.<2MM","dead","0-2",0.0131,1.5,-27.6,0.7,44.3,67,"OK","OK"
"D09","NOGP","grasslandHerbaceous",2013-07-08,588,46.76846,-100.91832,"NOGP.1","NOGP.1.120",120,140,0.01,"NOGP.1.120.LIVE.<2MM","live","0-2",0.056,1.3,-26.9,0.8,32.9,40.9,"OK","OK"
"D09","NOGP","grasslandHerbaceous",2013-07-08,588,46.76846,-100.91832,"NOGP.1","NOGP.1.140",140,160,0.01,"NOGP.1.140.DEAD.<2MM","dead","0-2",0.0126,1.9,-26.9,0.7,43.4,59.9,"OK","OK"
"D09","NOGP","grasslandHerbaceous",2013-07-08,588,46.76846,-100.91832,"NOGP.1","NOGP.1.140",140,160,0.01,"NOGP.1.140.LIVE.<2MM","live","0-2",0.1022,1.4,-25.6,0.8,32.8,40.6,"OK","OK"
"D09","NOGP","grasslandHerbaceous",2013-07-08,588,46.76846,-100.91832,"NOGP.1","NOGP.1.160",160,180,0.0095,"NOGP.1.160.LIVE.<2MM","live","0-2",0.0259,0.8,-26.9,0.7,38.9,59,"OK","OK"
"D09","NOGP","grasslandHerbaceous",2013-07-08,588,46.76846,-100.91832,"NOGP.1","NOGP.1.180",180,200,0.01,"NOGP.1.180.LIVE.<2MM","live","0-2",0.0488,1,-27.4,0.8,38.6,51,"OK","OK"
"D09","NOGP","grasslandHerbaceous",2013-07-08,588,46.76846,-100.91832,"NOGP.1","NOGP.1.20",20,30,0.00568,"NOGP.1.20.LIVE.>2MM","live","2-10",0.1846,-1.5,-27.6,0.9,43.5,47.8,"OK","OK"
"D09","NOGP","grasslandHerbaceous",2013-07-08,588,46.76846,-100.91832,"NOGP.1","NOGP.1.40",40,50,0.01,"NOGP.1.40.DEAD.<2MM","dead","0-2",0.1346,2,-27.2,0.7,44.9,62.7,"OK","OK"
"D09","NOGP","grasslandHerbaceous",2013-07-08,588,46.76846,-100.91832,"NOGP.1","NOGP.1.40",40,50,0.01,"NOGP.1.40.LIVE.<2MM","live","0-2",0.5366,2.2,-26.6,0.7,36.4,49.3,"OK","OK"
"D09","NOGP","grasslandHerbaceous",2013-07-08,588,46.76846,-100.91832,"NOGP.1","NOGP.1.50",50,60,0.01,"NOGP.1.50.DEAD.<2MM","dead","0-2",0.0661,2.2,-26.8,0.9,45.9,50.3,"OK","OK"
"D09","NOGP","grasslandHerbaceous",2013-07-08,588,46.76846,-100.91832,"NOGP.1","NOGP.1.50",50,60,0.01,"NOGP.1.50.LIVE.<2MM","live","0-2",0.5087,2.3,-26.3,0.9,34.5,39.9,"OK","OK"
"D09","NOGP","grasslandHerbaceous",2013-07-08,588,46.76846,-100.91832,"NOGP.1","NOGP.1.70",70,80,0.01,"NOGP.1.70.LIVE.<2MM","live","0-2",0.1993,2.8,-26.4,0.9,29.05,31.6,"OK","OK"
"D09","NOGP","grasslandHerbaceous",2013-07-08,588,46.76846,-100.91832,"NOGP.1","NOGP.1.70",70,80,0.01,"NOGP.1.70.DEAD.<2MM","dead","0-2",0.0322,1.1,-27.7,0.6,47.4,74.2,"OK","OK"
"D09","NOGP","grasslandHerbaceous",2013-07-08,588,46.76846,-100.91832,"NOGP.1","NOGP.1.80",80,90,0.0105,"NOGP.1.80.LIVE.<2MM","live","0-2",0.1256,2.5,-26.8,0.9,33,34.9,"OK","OK"
"D09","NOGP","grasslandHerbaceous",2013-07-08,588,46.76846,-100.91832,"NOGP.1","NOGP.1.80",80,90,0.0105,"NOGP.1.80.DEAD.<2MM","dead","0-2",0.0114,1.8,-27.2,0.7,43.4,59.6,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D09","NOGP","grasslandHerbaceous",2013-07-08,588,46.76846,-100.91832,"NOGP.1","NOGP.1.90",90,100,0.011,"NOGP.1.90.LIVE.<2MM","live","0-2",0.0516,1.5,-27.1,0.9,38.2,40.8,"OK","OK"
"D09","NOGP","grasslandHerbaceous",2013-07-08,588,46.76846,-100.91832,"NOGP.1","NOGP.1.90",90,100,0.011,"NOGP.1.90.DEAD.<2MM","dead","0-2",0.0171,1.3,-28,0.5,44.6,85.5,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D09","NOGP","grasslandHerbaceous",2013-07-08,588,46.76846,-100.91832,"NOGP.2","NOGP.2.0",0,10,0.00608,"NOGP.2.0.LIVE.<2MM","live","0-2",5.2715,0.3,-27.2,1.3,32.2,24.5,"OK","OK"
"D09","NOGP","grasslandHerbaceous",2013-07-08,588,46.76846,-100.91832,"NOGP.2","NOGP.2.10",10,20,0.00628,"NOGP.2.10.LIVE.<2MM","live","0-2",0.6994,1.6,-26.9,1,38.3,36.6,"OK","OK"
"D09","NOGP","grasslandHerbaceous",2013-07-08,588,46.76846,-100.91832,"NOGP.2","NOGP.2.10",10,20,0.00628,"NOGP.2.10.DEAD.<2MM","dead","0-2",0.1336,0.9,-26.8,0.9,45.4,49.2,"OK","OK"
