"eventid","individualid","stemdiameter","growthform","plantstatus","siteid","plotid","subplotid","taxonid"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05564",NA,"small shrub","Standing dead","KONZ","KONZ_048","32","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05565",NA,"small shrub","Live","KONZ","KONZ_048","32","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05566",NA,NA,"No longer qualifies","KONZ","KONZ_048","32","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05567",NA,"small shrub","Standing dead","KONZ","KONZ_048","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05568",NA,NA,"Downed","KONZ","KONZ_048","32","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05569",NA,"small shrub","Standing dead","KONZ","KONZ_048","32","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05570",NA,NA,"No longer qualifies","KONZ","KONZ_048","32","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05571",NA,NA,"No longer qualifies","KONZ","KONZ_048","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05572",NA,"small shrub","No longer qualifies","KONZ","KONZ_048","32","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05573",NA,"small shrub","Standing dead","KONZ","KONZ_048","32","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05574",NA,"small shrub","Standing dead","KONZ","KONZ_048","32","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05575",NA,"small shrub","Standing dead","KONZ","KONZ_048","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05576",NA,"small shrub","No longer qualifies","KONZ","KONZ_048","32","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05577",NA,"small shrub","Standing dead","KONZ","KONZ_048","32","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05578",NA,NA,"No longer qualifies","KONZ","KONZ_048","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05579",NA,NA,"Lost, fate unknown","KONZ","KONZ_048","32","ZAAM"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05580",NA,NA,"No longer qualifies","KONZ","KONZ_048","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05581",NA,NA,"No longer qualifies","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05582",NA,"small shrub","Standing dead","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05583",NA,"small shrub","Standing dead","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05584",NA,"small shrub","Standing dead","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05585",NA,NA,"No longer qualifies","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05586",NA,NA,"No longer qualifies","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05587",NA,NA,"Lost, presumed dead","KONZ","KONZ_045","31","CEANO"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05588",NA,NA,"Lost, presumed dead","KONZ","KONZ_045","31","CEANO"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05589",NA,NA,"Lost, presumed dead","KONZ","KONZ_045","31","CEANO"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05590",NA,NA,"Downed","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05591",NA,NA,"No longer qualifies","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05592",NA,NA,"Downed","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05593",NA,"small shrub","Standing dead","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05594",NA,NA,"No longer qualifies","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05595",NA,"small shrub","Standing dead","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05596",NA,NA,"Lost, presumed dead","KONZ","KONZ_045","31","CEANO"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05597",NA,NA,"No longer qualifies","KONZ","KONZ_045","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05598",NA,NA,"Downed","KONZ","KONZ_045","41","CEANO"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05599",NA,NA,"No longer qualifies","KONZ","KONZ_045","41","CEANO"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05600",NA,NA,"Downed","KONZ","KONZ_045","41","CEANO"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05601",NA,NA,"No longer qualifies","KONZ","KONZ_045","41","CEANO"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05602",NA,"small shrub","Standing dead","KONZ","KONZ_045","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05603",NA,NA,"No longer qualifies","KONZ","KONZ_045","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05604",NA,NA,"No longer qualifies","KONZ","KONZ_045","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05605",NA,NA,"No longer qualifies","KONZ","KONZ_045","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05606",NA,"small shrub","Standing dead","KONZ","KONZ_045","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05607",NA,"small shrub","Live, physically damaged","KONZ","KONZ_045","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05608",NA,"small shrub","Standing dead","KONZ","KONZ_045","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05609",NA,NA,"No longer qualifies","KONZ","KONZ_045","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05610",NA,"small shrub","Live","KONZ","KONZ_045","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05611",NA,"small shrub","Standing dead","KONZ","KONZ_045","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05612",NA,"small shrub","Live","KONZ","KONZ_045","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05613",NA,NA,"No longer qualifies","KONZ","KONZ_045","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05614",NA,NA,"No longer qualifies","KONZ","KONZ_045","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05615",NA,NA,"No longer qualifies","KONZ","KONZ_045","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05616",NA,NA,"Lost, fate unknown","KONZ","KONZ_045","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05617",NA,NA,"No longer qualifies","KONZ","KONZ_045","40","CEANO"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05618",NA,NA,"No longer qualifies","KONZ","KONZ_045","40","CEANO"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05619",NA,"small shrub","Live, physically damaged","KONZ","KONZ_045","40","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05620",NA,NA,"No longer qualifies","KONZ","KONZ_045","40","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05621",NA,NA,"Lost, fate unknown","KONZ","KONZ_045","40","CEANO"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05622",NA,NA,"No longer qualifies","KONZ","KONZ_069","40","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05623",NA,"small shrub","Live","KONZ","KONZ_069","31","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.05624",1,"small tree","Live","KONZ","KONZ_069","40","ZAAM"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05626",NA,"small shrub","Live","KONZ","KONZ_069","40","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.05629",1.3,"single shrub","Live","KONZ","KONZ_069","40","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05631",NA,"small shrub","Standing dead","KONZ","KONZ_069","40","ZAAM"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05632",NA,NA,"Downed","KONZ","KONZ_069","40","ZAAM"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05633",NA,"small shrub","Live","KONZ","KONZ_069","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05635",NA,"small shrub","Standing dead","KONZ","KONZ_054","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05636",NA,NA,"No longer qualifies","KONZ","KONZ_069","40","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05638",1.4,"small tree","Live","KONZ","KONZ_069","40","QUMU"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05639",NA,"small shrub","Downed","KONZ","KONZ_069","40","ZAAM"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05640",NA,"small shrub","Live","KONZ","KONZ_069","40","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05641",NA,NA,"No longer qualifies","KONZ","KONZ_069","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05642",NA,"small shrub","Standing dead","KONZ","KONZ_050","40","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05643",NA,"small shrub","Live","KONZ","KONZ_050","40","RHAR4"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05644",NA,"small shrub","Standing dead","KONZ","KONZ_069","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05645",NA,NA,"Lost, fate unknown","KONZ","KONZ_069","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05646",NA,"small shrub","Standing dead","KONZ","KONZ_069","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05647",NA,"small shrub","Standing dead","KONZ","KONZ_069","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05648",NA,"small shrub","Live","KONZ","KONZ_050","40","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05649",NA,NA,"No longer qualifies","KONZ","KONZ_050","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05650",NA,"small shrub","Live","KONZ","KONZ_054","40","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05651",NA,"small shrub","Live","KONZ","KONZ_054","41","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05652",NA,"small shrub","Standing dead","KONZ","KONZ_054","31","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05653",NA,"small shrub","Standing dead","KONZ","KONZ_054","31","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05654",NA,"small shrub","Standing dead","KONZ","KONZ_054","31","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05655",NA,"small shrub","Live","KONZ","KONZ_054","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05656",NA,NA,"Lost, burned","KONZ","KONZ_054","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05657",NA,"small shrub","Live","KONZ","KONZ_054","31","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05658",NA,"small shrub","Standing dead","KONZ","KONZ_054","40","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05659",NA,NA,"No longer qualifies","KONZ","KONZ_054","40","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05660",0.9,"liana","Live","KONZ","KONZ_054","40","VIRI"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05661",NA,"small shrub","Live","KONZ","KONZ_054","40","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05662",NA,"small shrub","Live","KONZ","KONZ_054","40","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05663",NA,"small shrub","Standing dead","KONZ","KONZ_054","40","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05664",NA,"small shrub","Live","KONZ","KONZ_054","40","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05665",NA,"small shrub","Standing dead","KONZ","KONZ_054","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05666",NA,"small shrub","Standing dead","KONZ","KONZ_054","40","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05667",NA,"small shrub","Live","KONZ","KONZ_068","40","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05668",NA,"small shrub","Standing dead","KONZ","KONZ_054","40","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05669",NA,"small shrub","Standing dead","KONZ","KONZ_054","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05670",NA,"small shrub","Live","KONZ","KONZ_054","40","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05671",NA,"small shrub","Standing dead","KONZ","KONZ_054","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05672",NA,NA,"Lost, fate unknown","KONZ","KONZ_054","40","VIRI"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05673",NA,"small shrub","Live","KONZ","KONZ_068","40","RHAR4"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05674",NA,NA,"Removed","KONZ","KONZ_068","41","RHAR4"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05675",NA,NA,"No longer qualifies","KONZ","KONZ_068","41","RHAR4"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05676",NA,NA,"Removed","KONZ","KONZ_046","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05677",NA,NA,"Removed","KONZ","KONZ_046","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05678",NA,NA,"Removed","KONZ","KONZ_046","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05679",NA,NA,"Removed","KONZ","KONZ_046","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05680",NA,NA,"Removed","KONZ","KONZ_046","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05681",NA,NA,"Removed","KONZ","KONZ_046","32","ZAAM"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05682",NA,NA,"Removed","KONZ","KONZ_046","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05683",NA,NA,"Removed","KONZ","KONZ_046",NA,"CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05684",NA,NA,"Removed","KONZ","KONZ_046","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05685",NA,NA,"Removed","KONZ","KONZ_046","31","ULMUS"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05686",NA,NA,"No longer qualifies","KONZ","KONZ_057","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05687",NA,"small shrub","Standing dead","KONZ","KONZ_057","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05688",NA,NA,"No longer qualifies","KONZ","KONZ_057","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05689",NA,NA,"No longer qualifies","KONZ","KONZ_057","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05690",NA,"small shrub","Standing dead","KONZ","KONZ_057","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05691",NA,NA,"Lost, fate unknown","KONZ","KONZ_057","31","CEANO"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05692",NA,"small shrub","Standing dead","KONZ","KONZ_057","31","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05693",NA,NA,"No longer qualifies","KONZ","KONZ_057","32","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05694",NA,"small shrub","Live","KONZ","KONZ_061","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05695",NA,NA,"Downed","KONZ","KONZ_057","32","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05696",NA,"small shrub","Standing dead","KONZ","KONZ_057","32","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05697",NA,NA,"No longer qualifies","KONZ","KONZ_057","32","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05698",NA,"small shrub","Standing dead","KONZ","KONZ_057","32","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05699",NA,"small shrub","Standing dead","KONZ","KONZ_057","32","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05700",NA,"small shrub","Standing dead","KONZ","KONZ_057","32","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05701",NA,NA,"No longer qualifies","KONZ","KONZ_056","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05702",NA,"small shrub","Downed","KONZ","KONZ_056","31","RHGL"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05703",NA,"small shrub","Standing dead","KONZ","KONZ_070","41","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05704",NA,"small shrub","Standing dead","KONZ","KONZ_070","31","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05705",NA,NA,"Downed","KONZ","KONZ_070","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05706",NA,"small shrub","Standing dead","KONZ","KONZ_070","31","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.05707",NA,"small shrub","Standing dead","KONZ","KONZ_070","32","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05708",NA,"small shrub","Standing dead","KONZ","KONZ_070","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05709",NA,"small shrub","No longer qualifies","KONZ","KONZ_070","41","CODR"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.05710",NA,"small shrub","Live","KONZ","KONZ_070","41","RHAR4"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05711",NA,"small shrub","Live","KONZ","KONZ_070","41","RHAR4"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05712",NA,"small shrub","Standing dead","KONZ","KONZ_070","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05713",NA,"small shrub","Standing dead","KONZ","KONZ_070","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05714",1,"single shrub","Live","KONZ","KONZ_061","31","ZAAM"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05715",NA,NA,"Downed","KONZ","KONZ_070","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05716",NA,"sapling","Standing dead","KONZ","KONZ_061","31","ULRU"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05717",NA,NA,"Downed","KONZ","KONZ_070","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05718",NA,"small shrub","Standing dead","KONZ","KONZ_070","40","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05719",NA,NA,"Downed","KONZ","KONZ_070","40","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05720",NA,"small shrub","Standing dead","KONZ","KONZ_070","40","PRAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05721",NA,"sapling","Live","KONZ","KONZ_061","40","ULRU"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05722",11.4,"single bole tree","Live","KONZ","KONZ_061","40","ULAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05723",8,"small tree","Live","KONZ","KONZ_061","40","ULRU"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05724",1.4,"small tree","Live","KONZ","KONZ_061","40","ULRU"
"vst_KONZ_2016","NEON.PLA.D06.KONZ.05725",NA,"sapling","Live","KONZ","KONZ_061","40","ULRU"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05726",1.6,"single shrub","Live","KONZ","KONZ_061","40","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05727",NA,"sapling","Live","KONZ","KONZ_061","31","ULAM"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05728",NA,NA,"Downed","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05729",NA,NA,"Downed","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05730",NA,NA,"Downed","KONZ","KONZ_066","40","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05731",NA,"small shrub","Live, physically damaged","KONZ","KONZ_066","40","RHGL"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05732",NA,"small shrub","Standing dead","KONZ","KONZ_065","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05733",NA,"small shrub","Live","KONZ","KONZ_065","41","PRAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05734",NA,"small shrub","Live","KONZ","KONZ_065","41","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05735",NA,"small shrub","Live","KONZ","KONZ_065","41","RHGL"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05736",NA,"small shrub","Live","KONZ","KONZ_065","41","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05737",NA,"small shrub","Live","KONZ","KONZ_065","41","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05738",NA,"small shrub","Standing dead","KONZ","KONZ_065","41","RHGL"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05739",NA,"small shrub","Live","KONZ","KONZ_061","31","ZAAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05740",NA,"small shrub","Standing dead","KONZ","KONZ_061","31","ZAAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05741",1.3,"single shrub","Live","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05742",NA,NA,"Downed","KONZ","KONZ_061","31","ZAAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05743",1.3,"single shrub","Live","KONZ","KONZ_061","31","ZAAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05744",2.1,"single shrub","Live","KONZ","KONZ_061","41","ZAAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05745",NA,NA,"Lost, fate unknown","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05746",1.2,"single shrub","Live","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05747",NA,NA,"Downed","KONZ","KONZ_061","31","ZAAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05748",1.1,"single shrub","Standing dead","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05749",1.5,"single shrub","Live","KONZ","KONZ_061","41","ZAAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05750",NA,NA,"Downed","KONZ","KONZ_061","41","ZAAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05751",NA,NA,"Downed","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05752",1.1,"single shrub","Live","KONZ","KONZ_061","31","ZAAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05753",1.5,"single shrub","Live","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05754",NA,"small shrub","Live","KONZ","KONZ_061","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05755",1.2,"single shrub","Standing dead","KONZ","KONZ_061","31","ZAAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05756",1.4,"single shrub","Standing dead","KONZ","KONZ_061","31","ZAAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05757",1.6,"single shrub","Standing dead","KONZ","KONZ_061","31","ZAAM"
"vst_KONZ_2017","NEON.PLA.D06.KONZ.05758",NA,NA,"Downed","KONZ","KONZ_061","31","ZAAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05759",1.6,"single shrub","Live","KONZ","KONZ_061","31","ZAAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05760",1.1,"single shrub","Live","KONZ","KONZ_061","31","ZAAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05761",1.2,"single shrub","Live","KONZ","KONZ_061","31","ZAAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05762",2.1,"single shrub","Live","KONZ","KONZ_061","31","ZAAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05763",1.1,"small tree","Live","KONZ","KONZ_061","31","ULRU"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05764",NA,"small shrub","Live","KONZ","KONZ_061","41","ZAAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05765",NA,NA,"Downed","KONZ","KONZ_061","31","ZAAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05766",NA,NA,"Downed","KONZ","KONZ_061","31","ZAAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05767",NA,"small shrub","Live","KONZ","KONZ_061","31","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05768",1.4,"single shrub","Live","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05769",1.4,"single shrub","Standing dead","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05770",1.8,"single shrub","Live","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05771",2,"single shrub","Live","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05772",1.4,"single shrub","Live","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05773",1.9,"single shrub","Live","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05774",NA,"small shrub","Live","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05775",1.6,"single shrub","Live","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05776",1.2,"small tree","Live","KONZ","KONZ_061","41","ULRU"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05777",NA,NA,"No longer qualifies","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05778",2.1,"single shrub","Live","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05779",1.7,"single shrub","Live","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05780",1.1,"single shrub","Live","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05781",1.4,"single shrub","Live","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05782",1.1,"single shrub","Live","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05783",1.6,"single shrub","Live","KONZ","KONZ_061","41","ZAAM"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05784",NA,NA,"Downed","KONZ","KONZ_061","41","CODR"
"vst_KONZ_2018","NEON.PLA.D06.KONZ.05785",2.3,"single shrub","Live","KONZ","KONZ_061","41","CODR"
