eventid,siteid,plotid,subplotid,individualid,taxonid,stemdiameter,growthform,plantstatus
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01345,ABMA,6.8,small tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01346,ABCOL,7.3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01347,PICO,57.1,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01348,ABMA,47.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01349,ABMA,1.9,small tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01350,ABMA,7.7,small tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01351,ABMA,4.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01352,ABMA,6.4,small tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01353,ABMA,3.8,small tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01355,PICO,57.4,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01356,ABMA,6.1,small tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01357,ABMA,11.6,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01360,ABCOL,2.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01362,ABCOL,3.9,small tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01366,ABCOL,3.3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01368,ABCOL,1.4,small tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01369,ABMA,12.6,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01370,ABMA,11.9,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01371,ABMA,10,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01372,ABMA,13.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01373,ABMA,23.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01374,PICO,43.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01375,ABMA,108.2,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01376,ABMA,70.4,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01377,ABMA,16.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01378,ABMA,13.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01379,ABMA,10.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01380,ABMA,19.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01381,ABCOL,1.9,small tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01382,ABCOL,3.5,small tree,"Live, other damage"
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01383,ABMA,9.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01386,ABMA,1.3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01387,ABMA,4.6,small tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01388,ABMA,5.6,small tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01389,ABMA,12.9,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01391,ABMA,4.9,small tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01393,ABMA,1.7,small tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01394,ABMA,5.9,small tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01396,ABCOL,2.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01397,ABMA,4.9,small tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01398,ABCOL,7.1,small tree,Live
vst_TEAK_2015,TEAK,TEAK_062,NA,NEON.PLA.D17.TEAK.01399,ABMA,53.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_056,NA,NEON.PLA.D17.TEAK.01408,ABMA,42.9,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_056,NA,NEON.PLA.D17.TEAK.01411,ABMA,46.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01419,PICO,10,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01420,PICO,20,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01421,ABMA,13,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01422,ABMA,12.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01423,ABMA,13.2,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01424,PICO,49.2,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01425,ABMA,15.8,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01426,ABMA,21.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01427,ABMA,12.6,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01428,PICO,43.8,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01429,ABMA,12.1,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01430,PICO,56.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01431,ABCOL,13.1,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01432,ABMA,32.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01433,ABMA,10.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01434,PICO,41.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01435,ABMA,10.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01436,ABMA,19.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01437,ABMA,6.8,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01439,ABMA,1.7,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01440,ABMA,2.8,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01441,ABMA,3.1,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01444,ABMA,6,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01445,ABMA,5.7,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01446,ABMA,4.8,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01447,ABMA,4.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01448,ABCOL,11.9,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01449,PICO,43.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01450,PICO,31.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01451,ABMA,11.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01452,ABMA,3.1,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01453,ABMA,9.2,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01454,ABMA,6.3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01455,ABMA,5.3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01456,ABMA,8.3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01459,ABMA,5.6,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01460,ABMA,4.4,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01461,PICO,50.6,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01462,ABMA,5.6,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01464,ABMA,5.4,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01465,ABMA,3.6,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01466,PICO,17.8,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01467,ABMA,16.6,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01468,ABMA,13,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01469,PICO,52.1,multi-bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01470,ABMA,44.6,multi-bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01471,ABMA,12.8,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01472,ABMA,4.3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01473,PICO,1.3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01474,ABMA,3.8,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01475,ABMA,7.7,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01478,ABMA,1.6,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01479,ABMA,9.6,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01480,ABMA,5.4,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01481,ABMA,9,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01482,ABMA,1.5,small tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01483,ABMA,4.9,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01484,ABCOL,26,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01485,PICO,48.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01486,ABMA,2.6,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01487,ABMA,8.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01488,ABMA,5.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01491,PICO,2.9,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01494,ABMA,7.4,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01495,ABMA,4.8,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01497,ABMA,7.3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01498,ABMA,5.9,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01499,ABMA,5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01500,PICO,54,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01501,ABMA,13.9,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01502,ABMA,13.9,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01503,ABMA,5.8,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01504,ABMA,14.8,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01506,ABMA,5.6,small tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01507,ABMA,6.9,small tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01509,ABMA,3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01510,ABMA,17.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01511,ABMA,5.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01512,ABMA,11.4,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01516,PICO,56.8,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01517,ABMA,28.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01518,PICO,24.9,multi-bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01519,ABMA,5.6,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01521,ABMA,1.3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01523,ABMA,29.2,multi-bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01524,PICO,25.5,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01525,PICO,84.8,multi-bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01526,ABMA,12.1,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01527,ABMA,39,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01528,ABMA,39.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01529,ABMA,13.2,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01530,ABMA,30.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01531,PICO,40.4,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01532,ABMA,16.9,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01533,ABMA,14.9,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01534,ABMA,17.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01535,ABMA,10.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01536,ABMA,12.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01537,ABCOL,6,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01538,ABMA,2.6,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01539,ABIES,1.2,small tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01543,ABMA,6.9,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01544,ABMA,12.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01546,ABMA,3.1,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01547,ABMA,6.7,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01548,ABMA,1.8,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01549,ABMA,4.9,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01550,ABMA,2,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01551,ABMA,2.5,small tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01556,ABMA,18,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01557,PICO,25.8,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01558,ABMA,7.3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01563,ABMA,7.3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01564,PICO,30.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01565,ABMA,28.4,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01566,PICO,53.1,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01567,PICO,16.8,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01568,PICO,41.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01569,ABMA,37.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01570,PICO,24.7,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01571,ABMA,16.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01572,ABMA,10.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01573,PICO,50.4,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01574,ABMA,13.8,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01575,PICO,46.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01576,ABMA,22.2,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01577,ABMA,10,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01580,ABMA,10,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01582,ABMA,6.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01585,ABMA,2.2,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01586,ABMA,6.9,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01587,ABMA,20.8,multi-bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01588,ABMA,66.9,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01589,ABMA,9,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01590,ABMA,26.8,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01591,PICO,13.5,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01592,PICO,34.4,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01594,ABMA,10.2,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01613,ABCOL,2,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01614,ABMA,12.1,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01616,ABCOL,4.8,small tree,Live
vst_TEAK_2015,TEAK,TEAK_044,NA,NEON.PLA.D17.TEAK.01624,ABMA,2.2,small tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01626,ABCOL,9.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01627,ABMA,7.2,small tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01636,ABCOL,23.8,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01639,PICO,2.8,small tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01640,PICO,2.4,small tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01641,PICO,1.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01643,ABCOL,40.9,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01644,ABCOL,38.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01645,ABMA,40.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01646,ABCOL,3.4,small tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01647,ABMA,4.4,small tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01651,PICO,2.4,small tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01656,PICO,1.1,small tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01659,PICO,1.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01661,ABMA,10.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01662,ABMA,3.6,small tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01663,ABCOL,3.4,small tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01664,ABMA,36.4,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01665,ABCOL,4.9,small tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01667,PICO,1.8,small tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01671,PICO,1.5,small tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01673,PICO,1,small tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01675,ABMA,16.9,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01676,ABMA,2.1,small tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01678,PICO,5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_057,NA,NEON.PLA.D17.TEAK.01679,ABCOL,31.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_053,NA,NEON.PLA.D17.TEAK.01680,PICO,4.2,small tree,Live
vst_TEAK_2015,TEAK,TEAK_053,NA,NEON.PLA.D17.TEAK.01681,PICO,82,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_053,NA,NEON.PLA.D17.TEAK.01682,PICO,22.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_053,NA,NEON.PLA.D17.TEAK.01683,PICO,29.3,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_053,NA,NEON.PLA.D17.TEAK.01684,ABCOL,28.9,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_053,NA,NEON.PLA.D17.TEAK.01685,PICO,63.6,multi-bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_053,NA,NEON.PLA.D17.TEAK.01686,PICO,95.7,multi-bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_053,NA,NEON.PLA.D17.TEAK.01687,PICO,75.1,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_053,NA,NEON.PLA.D17.TEAK.01688,PICO,38.1,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_053,NA,NEON.PLA.D17.TEAK.01689,PICO,34.2,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_053,NA,NEON.PLA.D17.TEAK.01690,PICO,25.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_053,NA,NEON.PLA.D17.TEAK.01691,PICO,132.1,single bole tree,Live
